Product ID,Brand,Model,Display Name,Description,Type,Gender,Material,Retail Price,Colorway,Primary Color,Secondary Color,Thumbnail URL,StockX Link
P0972,Jordan,Jordan 4 Retro,Jordan 4 Retro Seafoam Sail (Women's),"The Jordan 4 Retro Seafoam Sail (Women's) is a high-top silhouette in womens sizing presenting in a calming, seafoam sail colorway. This high-top Jordan 4 is a retro model and womens sized sneaker. Dressed in a seafoam, minty green tone, this shoe has a luxurious and elegant aesthetic. The premium nubuck upper adds a velvety touch and while the signature mesh side panels provide breathability. Youll spot metallic silver detailing in the form of an element that doubles as part of the eye stay. The Jumpman logo is on a patch on the tongue, while the back heel sports the rubberized logo along with the textured pull tab. StockX experts appreciate the sail-toned midsole that houses the Air unit, while the herringbone-patterned outsole is sail and seafoam with branding underneath. When the Jordan 4 Retro Seafoam Sail (Women's) debuted to the public on March 8, 2025, it sold for $215 retail.",basketball,women,"Mesh, Rubber, Foam",215,Seafoam/Sail/Metallic Silver,Green,White,https://images.stockx.com/images/Air-Jordan-4-Retro-Seafoam-Sail-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-4-retro-seafoam-sail-womens
P0973,Nike,Nike Air Zoom GT Cut 3,Nike Air Zoom GT Cut 3 Jordan Poole Milk and Cookies,"The Nike Air Zoom GT Cut 3 Air Jordan Poole Milk and Cookies brings playful storytelling to a silhouette built for elite basketball movement. Flax tones create a warm and unexpected base, while baroque brown accents add depth and contrast. The overall look feels expressive yet grounded, allowing the shoe to stand out without distracting from its sharp and aggressive form. This release connects with fans because it reflects Jordan Pooles personality and confidence. The Milk and Cookies theme adds charm and individuality, making the shoe feel personal rather than generic. Collectors appreciate how the GT Cut line continues to evolve through athlete driven narratives, turning performance footwear into cultural expression. It feels energetic and fun, showing that competitive design can still carry character and humor without losing focus. The Nike Air Zoom GT Cut 3 Air Jordan Poole Milk and Cookies was released on December 9, 2025 with a retail price of $210.",lifestyle,men,Leather,210,Flax/Baroque Brown,Brown,Brown,https://images.stockx.com/images/Nike-Air-Zoom-GT-Cut-3-Air-Jordan-Poole-Milk-and-Cookies-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1764105091,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-zoom-gt-cut-3-air-jordan-poole-milk-and-cookies
P0974,Nike,Nike Romaleos 4,Nike Romaleos 4 White Black,"The Nike Romaleos 4 White Black was released as part of Nikes evolving Olympic weightlifting shoe, optimized for absolute stability, a lockdown fit, and efficient power transfer. This updated design arrives in a white/white-black colorway. The Nike Romaleos 4 White Black was designed in a supportive midsole that sits on a flat, wide outsole, with pliant straps over the laces at the midfoot to lock your foot during extreme workouts. The heel-to-toe drop minimizes the ankle flex at the bottom of a lift, aiding explosiveness off the ground. The shoes wide heel provides a more stable foundation during heavy lifts, while heavy-duty rubber treads ensure maximum traction. Something our experts highlight about the Romaleos 4 in White Black is the supportive midsole and a flat, wide outsole designed for stability and strength, and an adjustable strap to secure the foot during workouts. The Nike Romaleos 4 White Black was released on April 1st, 2020, and retailed for $200.",lifestyle,men,Rubber,200,White/White-Black,White,Black,https://images.stockx.com/images/Nike-Romaleos-4-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-romaleos-4-white-black
P0975,Nike,Nike Zoom Vomero 5,Nike Zoom Vomero 5 Photon Dust Chrome (GS),"The Nike Zoom Vomero 5 Photon Dust Chrome GS leans into a lighter and more reflective aesthetic, combining soft neutral tones with metallic accents. The Photon Dust base keeps the look clean, while chrome detailing adds a futuristic edge that catches light and movement. Sail and Gridiron elements help balance the palette, keeping it cohesive. This version stands out because it blends subtle color with standout material. The reflective elements give it a distinct presence without relying on bold hues. It is a strong option for younger collectors or anyone looking for a versatile sneaker that still carries a modern and slightly elevated feel. The Nike Zoom Vomero 5 Photon Dust Chrome GS was released on July 31, 2025 with a retail price of $110.",running,kids,"Mesh, Synthetic",110,Photon Dust/Gridiron/Sail/Chrome,Grey,Grey,https://images.stockx.com/images/Nike-Zoom-Vomero-5-Photon-Dust-Chrome-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1770394652,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-zoom-vomero-5-photon-dust-chrome-gs
P0976,Saucony,Saucony ProGrid Omni 9,Saucony ProGrid Omni 9 Blue Lime,"The Saucony ProGrid Omni 9 Blue Lime brings electric contrast to a heritage running silhouette. Blue anchors the upper with cool depth, while lime accents slice through the paneling with sharp, high visibility energy. The layered construction highlights the technical structure that defined early 2000s performance runners, and the ProGrid cushioning system reinforces comfort and stability underfoot. Its dynamic color pairing amplifies the intricate overlays and mesh detailing. Fans of bold retro runners will appreciate how the lime hits transform a classic blue base into something more expressive. The contrast feels athletic and energetic without overpowering the silhouettes structure. It blends nostalgia with modern street rotation seamlessly. Bright and confident, this pair delivers heritage performance with standout flair. The Saucony ProGrid Omni 9 Blue Lime was released on July 12, 2025 with a retail price of $155.",lifestyle,men,Mesh,155,Blue/Lime,Blue,Green,https://images.stockx.com/images/Saucony-ProGrid-Omni-9-Blue-Lime-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1760569181,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fsaucony-progrid-omni-9-blue-lime
P0977,New Balance,New Balance 530,New Balance 530 Brown Tan,"The New Balance 530 Brown Tan is a stylish and versatile sneaker that combines comfort with a trendy aesthetic. Featuring a rich brown and tan colorway, this shoe offers a sophisticated look that easily transitions from casual to semi-formal occasions. The upper is crafted with a mix of premium materials, including suede and mesh, providing both durability and breathability for all-day wear. Designed with New Balance's signature cushioning technology, the 530 model ensures superior comfort and support for your feet. The chunky midsole not only adds to the shoe's retro-inspired silhouette but also provides excellent shock absorption for a smooth stride. With its timeless design and earthy tones, the New Balance 530 Brown Tan is a perfect addition to any wardrobe, effortlessly complementing a wide range of outfits. Us at StockX believe this product is great for those seeking a balance between style and comfort in their everyday footwear.",lifestyle,men,"Suede, Mesh",100,Brown/Tan,Brown,Brown,https://images.stockx.com/images/New-Balance-530-Brown-Tan-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-530-brown-tan
P0978,Nike,Nike Air Vapormax Plus,Nike Air Vapormax Plus Cool Grey Black,"The Nike Air Vapormax Plus Cool Grey Black is a variation of the Nike Air Vapormax Plus sneaker design. The upper of the Air Vapormax Plus Cool Grey Black is designed with a lightweight, breathable textile material that allows for maximum airflow to keep the foot cool and dry during intense workouts. It has a rubberized cage overlay that enhances durability while also providing a secure fit, keeping the foot in place during lateral movements. The midsole features Air-Sole technology, which offers exceptional cushioning and support for the foot. We think that the notable feature of the Nike Air Vapormax Plus Cool Grey Black is the pod design on the outsole. These pods are placed to provide targeted cushioning and support to the foot. In addition, these pods are made up of durable rubber and serve to evenly distribute the force of impact while running or walking. The shoe was released on May 18th, 2022, at a retail price of $190.",lifestyle,men,Rubber,190,Cool Grey/Black,Grey,Black,https://images.stockx.com/images/Nike-Air-Vapormax-Plus-Cool-Grey-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-vapormax-plus-cool-grey-black
P0979,Nike,Nike LeBron Witness 7,Nike LeBron Witness 7 Black Anthracite,"The Nike LeBron Witness 7 Black Anthracite is designed so it won't weigh you down even as it controls your power across the court. The upper of this LeBron James high-performance basketball shoe is composed of black mesh, crafted to be lightweight, breathable, and flexible with every cut. Black webbing midfoot straps help lock in the foot, as does the glistening black molded heel counter. A heel tab helps ease on and off, and the padded collar enhances ankle comfort. The black foam midsole houses a full-length Air unit underfoot for cushioning and springy energy return. The black rubber outsole is split with channels that allow flexibility and also reduce the weight of the shoe. The standout aspect of this sneaker that we enjoy the most is the white embroidered graphic on the black heel tab  a lion wearing a crown. The Nike LeBron Witness 7 Black Anthracite was released on December 29, 2022, for an original retail price of $105.",basketball,unisex,"Mesh, Rubber, Foam",105,Black/Anthracite/Black,Black,Black,https://images.stockx.com/images/Nike-LeBron-Witness-7-Black-Anthracite-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-lebron-witness-7-black-anthracite
P0980,Jordan,Jordan 4 Retro,Jordan 4 Retro Rare Air (PS),"Step into a legend reimagined for today. This classic low?top sneaker pairs premium materials with meticulous construction, delivering a balance of structure, flexibility, and all?day comfort. Smooth leather panels are set against breathable textile accents, while precise stitching and a sculpted heel create a refined silhouette from every angle. A responsive foam midsole softens each step, and a padded collar supports the ankle without bulk. Underfoot, a durable rubber outsole with a grippy tread pattern anchors your stride on city streets, studio floors, and weekend adventures alike. Designed to be the cornerstone of your rotation, this style shines with versatile color blocking and subtle hits of branding that signal timeless taste. Dress it up with tailored layers or down with relaxed denim, the streamlined profile and crisp finish elevate any look without trying too hard. Thoughtful details like flat laces for a secure tie, perforations for airflow, and a shaped toe box for natural motion make it as functional as it is striking. Whether youre collecting an icon or searching for a dependable daily pair, this sneaker delivers standout presence and effortless wearability in one go. Our team loves this product because it offers iconic style, reliable cushioning, and premium detailing that make every outfit, and every step, feel a notch above.",basketball,kids,"Leather, Rubber, Foam",100,Black/Fire Red/Deep Royal Blue/Dark Smoke Grey/Tech Grey,Black,Red,https://images.stockx.com/images/Air-Jordan-4-Retro-Rare-Air-PD-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1765482246,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-4-retro-rare-air-ps
P0981,Nike,Nike Ava Rover,Nike Ava Rover Black Anthracite,"The Nike Ava Rover Black Anthracite leans into a sleek and understated palette that highlights its modern design lines. Black and Anthracite tones layer across the upper, creating depth within a fully tonal approach. The streamlined silhouette feels contemporary and purposeful, emphasizing structure over flash. Subtle detailing enhances the profile without distracting from its clean execution. Fans who prefer darker footwear will appreciate the versatility of this release. The monochrome foundation makes it adaptable for daily wear, while the layered construction keeps it visually interesting. It reflects a confident approach to minimalism, where shape and texture drive impact. Sharp and grounded, this pair stands strong through simplicity. The Nike Ava Rover Black Anthracite was released on July 25, 2025 with a retail price of $140.",lifestyle,men,Leather,140,Black/Anthracite,Black,Black,https://images.stockx.com/images/Nike-Ava-Rover-Black-Anthracite-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1752249389,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-ava-rover-black-anthracite
