Product ID,Brand,Model,Display Name,Description,Type,Gender,Material,Retail Price,Thumbnail URL,Image 1 URL,Image 2 URL,Image 3 URL,StockX Link,Description Done,Color
P0214,Nike,Nike Air Force 1,Nike Air Force 1 White Habanero Red Mini Swoosh (GS),"The Nike Air Force 1 for kids blends classic street style with everyday casual wear. Crafted with a durable leather upper, it offers a clean, iconic silhouette that pairs easily with school and weekend outfits. A secure lace-up fit and low-profile design deliver dependable support and easy movement, while a soft padded collar and smooth lining keep little feet comfortable all day. A sturdy rubber outsole adds grip for play, making it a stylish, comfortable choice for kids.",Casual,kids,Leather,$90.00 ,https://images.stockx.com/images/Nike-Air-Force-1-White-Habanero-Red-Mini-Swoosh-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Nike-Air-Force-1-White-Habanero-Red-Mini-Swoosh-GS/Images/Nike-Air-Force-1-White-Habanero-Red-Mini-Swoosh-GS/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1703690500,https://images.stockx.com/360/Nike-Air-Force-1-White-Habanero-Red-Mini-Swoosh-GS/Images/Nike-Air-Force-1-White-Habanero-Red-Mini-Swoosh-GS/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1703690500,https://images.stockx.com/360/Nike-Air-Force-1-White-Habanero-Red-Mini-Swoosh-GS/Images/Nike-Air-Force-1-White-Habanero-Red-Mini-Swoosh-GS/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1703690500,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-force-1-white-habanero-red-mini-swoosh-gs,TRUE,White/Red
P0215,adidas,adidas NMD R1,adidas NMD R1 Black White (GS),"adidas NMD R1 kids shoes blend street-ready style with everyday comfort. The Primeknit upper wraps young feet in a breathable, flexible sock-like fit that moves with them. Designed for casual wear, the low-profile silhouette pairs easily with playtime and weekend outfits while providing supportive comfort all day. Rugged outsole offers grip for running around, and minimalist design keeps the look clean and modern. A versatile choice for kids who want on-trend style without sacrificing comfort.",Casual,kids,Primeknit,$130.00 ,https://images.stockx.com/images/adidas-NMD-R1-Black-White-GS.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1637776869,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-nmd-r1-black-white-gs,TRUE,Black/White
P0216,Reebok,Reebok Club C 85 MU,Reebok Club C 85 MU Chalk Cyan,"Reebok Club C 85 MU brings classic court-inspired style to men's casual wardrobes. The smooth leather upper provides a clean, durable look while the low-profile silhouette pairs easily with jeans or shorts. Designed for casual everyday wear, it combines vintage style and modern comfort with a padded collar and supportive rubber outsole for reliable traction. A versatile sneaker that balances style and comfort for daily, laid-back outfits.",Casual,men,Leather,$75.00 ,https://images.stockx.com/images/Reebok-Club-C-85-MU-Chalk-Cyan.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1643670735,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Freebok-club-c-85-mu-chalk-cyan,TRUE,White/Black
P0217,Converse,Converse Chuck Taylor All Star 70 Ox,Converse Chuck Taylor All Star 70 Ox Love Graphic Cream (Women's),"Converse Chuck Taylor All Star 70 Ox in women's sizing blends timeless style with everyday comfort. Crafted in durable canvas, this low-top casual sneaker updates the iconic Chuck profile with a clean, versatile look that pairs easily with jeans, skirts, or athleisure. Lightweight and breathable, it provides comfortable wear for daily, casual use while maintaining classic style lines and signature detailing. A go-to choice for those seeking laid-back style without sacrificing all-day comfort.",Casual,women,Canvas,$85.00 ,https://images.stockx.com/images/Converse-Chuck-70-Low-Love-Graphic-Cream-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Converse-Chuck-70-Low-Love-Graphic-Cream-W/Images/Converse-Chuck-70-Low-Love-Graphic-Cream-W/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1661264495,https://images.stockx.com/360/Converse-Chuck-70-Low-Love-Graphic-Cream-W/Images/Converse-Chuck-70-Low-Love-Graphic-Cream-W/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1661264495,https://images.stockx.com/360/Converse-Chuck-70-Low-Love-Graphic-Cream-W/Images/Converse-Chuck-70-Low-Love-Graphic-Cream-W/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1661264495,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fconverse-chuck-70-low-love-graphic-cream-w,TRUE,Cream
P0218,Puma,Puma Calibrate Runner Luxe,Puma Calibrate Runner Luxe Black,"The Puma Calibrate Runner Luxe for men blends sleek style with breathable mesh construction for everyday running and training. Lightweight mesh upper promotes airflow while a supportive fit keeps your foot secure during runs. Clean, modern lines make it as suitable for post-run errands as for tempo workouts, delivering reliable comfort mile after mile. A durable outsole provides traction and stability, making this running shoe an elegant, comfortable choice for athletes who value both performance and polished design.",Running,men,Mesh,$120.00 ,https://images.stockx.com/images/Puma-Calibrate-Runner-Luxe-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1645206871,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fpuma-calibrate-runner-luxe-black,TRUE,Black/Blue
P0219,Vans,Vans Era 59,Vans Era 59 Suiting Pink Evening Sand,"The Vans Era 59 is a skate-ready low profile shoe crafted in durable canvas for everyday wear and board sessions. Built with skate use in mind, it delivers the grip and flexibility riders need while doubling as a stylish street sneaker. Clean lines, classic Vans styling and a comfortable fit make it easy to wear all day — from the skatepark to casual outings. Lightweight and reliable, it’s a straightforward choice for men seeking timeless style and dependable comfort.",Skate,men,Canvas,$50.00 ,https://images.stockx.com/images/Vans-Era-59-Suiting-Pink-Evening-Sand.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1742500114,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fvans-era-59-suiting-pink-evening-sand,TRUE,Pink/White
P0220,New Balance,New Balance FuelCell Propel v2,New Balance FuelCell Propel v2 White Energy Lime,"Built for everyday miles, the New Balance FuelCell Propel v2 for men blends sleek style with breathable mesh construction. A lightweight mesh upper keeps feet cool and secure, while the streamlined silhouette suits runs and casual wear alike. The midsole provides comfortable, responsive cushioning for road or treadmill sessions, and the supportive fit helps maintain stability during longer efforts. Modern looks, reliable comfort and running-focused design make this sneaker a versatile pick for male runners.",Running,men,Mesh,$100.00 ,https://stockx-assets.imgix.net/media/Product-Placeholder-Default-20210415.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-fuelcell-propel-v2-white-energy-lime,TRUE,Blue/Green
P0221,ASICS,ASICS Gel-Cumulus 23,ASICS Gel-Cumulus 23 Black White (2E),"The ASICS Gel-Cumulus 23 is a men's running shoe designed for everyday training and longer runs. A breathable mesh upper provides ventilation and a secure fit, while the streamlined silhouette delivers contemporary style for both gym and street. Engineered for running comfort, it offers stable support and a cushioned ride without sacrificing responsiveness. Lightweight and comfortable, this pair balances performance and style so you can tackle miles in comfort and confidence.",Running,men,Mesh,$120.00 ,https://images.stockx.com/images/ASICS-Gel-Cumulus-23-Black-White-2E.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1645206868,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-cumulus-23-black-white-2e,TRUE,Pink/White
P0222,Fila,Fila Mindblower,Fila Mindblower American Rag (Women's),"Standout style meets everyday comfort in the Fila Mindblower for women. These bold fashion sneakers feature a synthetic upper and chunky silhouette that elevates casual outfits. Designed for fashion use, they pair effortlessly with jeans, skirts and streetwear, delivering on-trend appeal and reliable comfort for daily wear. Softly padded collar and a supportive sole ensure a comfortable fit, while the striking profile and brand detailing add instant attitude to any look.",Fashion,women,Synthetic,$75.00 ,https://images.stockx.com/images/Fila-Mindblower-American-Rag-W.png?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900708,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Ffila-mindblower-american-rag-w,TRUE,White/Black
P0223,Nike,Nike Air Force 1 Low '07,Nike Air Force 1 Low '07 White Python (Women's),"The Nike Air Force 1 White Python pairs a classic Air Force 1 silhouette with a white python-embossed premium leather upper. The textured leather gives the shoe a distinctive look while a padded collar and tongue add comfort around the ankle. A durable rubber outsole provides traction and long-lasting wear. Construction offers reliable performance, making this a versatile everyday sneaker that emphasizes clean, textured styling and dependable wear.",Casual,women,Leather,$90.00 ,https://images.stockx.com/images/Nike-Air-Force-1-White-Python-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Nike-Air-Force-1-White-Python/Images/Nike-Air-Force-1-White-Python/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1666164236,https://images.stockx.com/360/Nike-Air-Force-1-White-Python/Images/Nike-Air-Force-1-White-Python/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1666164236,https://images.stockx.com/360/Nike-Air-Force-1-White-Python/Images/Nike-Air-Force-1-White-Python/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1666164236,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-force-1-white-python,TRUE,White
P0224,adidas,adidas NMD R1,adidas NMD R1 Pink Gum (Women's),"Step into city life with the adidas NMD R1 women's sneaker, designed for lifestyle wear. The breathable Primeknit upper wraps the foot for a sock-like fit, while the streamlined silhouette delivers contemporary street style. Built for everyday comfort and easy pairing with casual wardrobes, this shoe balances modern style and all-day comfort. Lightweight and versatile, it's ideal for urban strolls, errands or relaxed weekends when you want both fashion-forward looks and reliable comfort.",Lifestyle,women,Primeknit,$140.00 ,https://images.stockx.com/images/Adidas-NMD-R1-Pink-Gum-W.png?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606940302,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-nmd-r1-pink-gum-w,TRUE,Pink
P0225,Reebok,Reebok Nano X1 Grit,Reebok Nano X1 Grit Grey Orange Flare (Women's),"Reebok Nano X1 Grit women's training shoes combine durable knit construction with a streamlined silhouette for everyday gym and cross-training use. The breathable knit upper wraps the foot for a snug, flexible fit while providing lightweight support during high-intensity workouts. Designed for training, they offer reliable stability and responsive feel without sacrificing style. A versatile sneaker that balances fashion-forward looks with all-day comfort, making it ideal for classes, lifting sessions, and casual wear.",Training,women,Knit,$130.00 ,https://images.stockx.com/images/reebok-nano-x1-grit-grey-orange-flare-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1762551285,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Freebok-nano-x1-grit-grey-orange-flare-womens,TRUE,Grey
P0226,Converse,Converse Chuck Taylor All Star Hi,Converse Chuck Taylor All Star Hi Black,"Classic and versatile, the Converse Chuck Taylor All Star Hi for men blends timeless style with everyday comfort. Built in durable canvas, this high-top sneaker suits casual wear — from city streets to weekend hangouts — and pairs easily with jeans or shorts. The iconic silhouette and signature details give a clean, retro look, while the supportive high-top design and flexible sole provide comfortable all-day wear. A wardrobe staple for laid-back, stylish outfits.",Casual,men,Canvas,$60.00 ,https://images.stockx.com/images/Converse-All-Star-Hi-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626899455,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fconverse-all-star-hi-black,TRUE,Black
P0227,Puma,Puma Calibrate Runner Luxe,Puma Calibrate Runner Luxe Black,"The Puma Calibrate Runner Luxe for men blends performance-ready design with everyday style. Built with a breathable mesh upper, these running shoes deliver lightweight ventilation and a secure fit during training runs. A supportive midsole and durable outsole provide steady underfoot comfort and reliable traction, while sleek lines and refined details keep your look modern on and off the track. Ideal for runners who want both style and comfort without compromising functionality.",Running,men,Mesh,$90.00 ,https://images.stockx.com/images/Puma-Calibrate-Runner-Luxe-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1645206871,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fpuma-calibrate-runner-luxe-black,TRUE,Blue
P0228,Vans,Vans Sk8-Hi,Vans Sk8-Hi Racing Red White,"Vans Sk8-Hi men’s skate shoe delivers classic high-top style with a durable canvas upper that stands up to everyday wear. Built for skate use, its silhouette offers ankle coverage and board-friendly performance, while the lace-up design ensures a secure fit. The iconic look brings street-ready style, and the supportive fit provides all-day comfort whether you're riding or walking the city. A versatile choice for skaters and style-conscious wearers who want reliable, timeless appeal.",Skate,men,Canvas,$70.00 ,https://images.stockx.com/images/Vans-Sk8-Hi-Racing-Red-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1747340417,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fvans-sk8-hi-racing-red-white,TRUE,Red/White
P0229,New Balance,New Balance 327,New Balance 327 Green Brailed,"The New Balance 327 blends retro-inspired style with everyday comfort for men who favor casual, on-the-go looks. Built from suede/mesh materials, the low-profile silhouette pairs heritage details with modern proportions, making it ideal for lifestyle wear around town. Softly padded lining and a flexible sole provide reliable comfort for daily outings, while the striking profile and color-blocking elevate your casual wardrobe. An easygoing option that balances style and comfort without compromising versatility.",Lifestyle,men,Suede/Mesh,$100.00 ,https://images.stockx.com/images/New-Balance-327-Green-Brailed.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1709698203,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-327-green-brailed,TRUE,Green
